Time (s);Timestamp;Pressure (hPa);Temperature (°C);Altitude (m);Accel_X (m/s²);Accel_Y (m/s²);Accel_Z (m/s²);Gyro_X (°/s);Gyro_Y (°/s);Gyro_Z (°/s);Mag_X (µT);Mag_Y (µT);Mag_Z (µT);GPS_Latitude;GPS_Longitude;GPS_Altitude (m)
15.8757;2025-05-11 08:32:16;1006.0380177577058;36.15769946481301;79.97693103546887;2.338179223632812;1.3096283081054687;-1.944091748046875;1.860707557541985;-0.003730474839694657;-0.8665360127633588;-48.3;-7.6499999999999995;-65.7;0.0;0.0;0.0
15.913;2025-05-11 08:32:16;1006.0380177577058;36.15769946481301;79.97693103546887;2.2974777954101544;1.4987702392578124;-1.93451494140625;1.3400398549160306;0.03943644830534352;-0.7373017058167939;-48.0;-8.1;-64.35;0.0;0.0;0.0
15.9748;2025-05-11 08:32:17;1006.0380177577058;36.15769946481301;79.97693103546887;2.342967626953124;1.8411410766601561;-2.4205378784179685;0.9366156472519085;0.09539357090076336;-0.6320490228396947;-48.0;-8.1;-64.95;0.0;0.0;0.0
16.0187;2025-05-11 08:32:17;1006.0430923909956;36.18986547274852;79.9344563505923;2.4123994750976543;1.3958195678710936;-2.1715409057617188;0.23741807729770995;0.23208882752671758;-0.47323737966412216;-49.65;-8.7;-64.5;0.0;0.0;0.0
16.0635;2025-05-11 08:32:17;1006.0430923909956;36.18986547274852;79.9344563505923;2.362121240234373;0.9600748657226562;-2.094926452636719;-0.24328025204580156;0.35119755990839696;-0.4455252808549619;-48.15;-7.05;-63.75;0.0;0.0;0.0
16.1062;2025-05-11 08:32:17;1006.0430923909956;36.18986547274852;79.9344563505923;2.2136807373046867;0.5985504150390625;-2.090138049316406;-0.6107320237557252;0.4471240557862596;-0.4516539180916031;-49.05;-7.199999999999999;-64.35;0.0;0.0;0.0
16.1478;2025-05-11 08:32:17;1006.1572748367587;36.18986547274852;78.97879504687849;1.9910199829101547;0.7685387329101562;-1.8411410766601561;-0.9749862456030536;0.5595712259541986;-0.532658514610687;-49.65;-3.5999999999999996;-62.699999999999996;0.0;0.0;0.0
16.1911;2025-05-11 08:32:17;1006.1572748367587;36.18986547274852;78.97879504687849;1.7659650268554667;0.44532150878906246;-1.455674609375;-1.1543155003969467;0.6195252858778627;-0.5918131870687023;-50.25;-3.4499999999999997;-62.849999999999994;0.0;0.0;0.0
16.2304;2025-05-11 08:32:17;1006.1572748367587;36.18986547274852;78.97879504687849;1.3972579711914044;0.5817910034179687;-1.4149731811523436;-1.377611065801527;0.713586544335878;-0.7039938947480916;-50.1;-0.8999999999999999;-61.5;0.0;0.0;0.0
16.2756;2025-05-11 08:32:17;1006.1635854298279;36.229863204355325;78.92598047314073;1.0333393188476556;0.8930372192382812;-1.1013327636718748;-1.5044472103511453;0.764480879648855;-0.7684778169770993;-49.8;-0.3;-59.099999999999994;0.0;0.0;0.0
16.3107;2025-05-11 08:32:17;1006.1635854298279;36.229863204355325;78.92598047314073;0.5521047851562493;1.216254443359375;-0.8858546142578124;-1.6592619161984734;0.8380245264885496;-0.8020520905343512;-50.1;2.85;-56.4;0.0;0.0;0.0
16.3498;2025-05-11 08:32:17;1006.1635854298279;36.229863204355325;78.92598047314073;0.44915411376953074;1.6112977172851561;-1.1085153686523437;-1.7884962231450383;0.8947810365496185;-0.7615497922748092;-51.3;7.199999999999999;-56.55;0.0;0.0;0.0
16.3902;2025-05-11 08:32:17;1006.1635854298279;36.229863204355325;78.92598047314073;0.32944403076171724;2.4660277099609376;-0.7565677246093749;-2.0530934742748093;0.9531363215419848;-0.5862174748091604;-51.9;9.75;-53.1;0.0;0.0;0.0
16.4375;2025-05-11 08:32:17;1006.1635854298279;36.229863204355325;78.92598047314073;0.35099184570312403;2.85388837890625;-0.8882488159179687;-2.421877558427481;1.051460979816794;-0.32508423603053443;-53.25;9.6;-51.15;0.0;0.0;0.0
16.4809;2025-05-11 08:32:17;1006.1719701339061;36.28300704355314;78.85580767821399;0.4659135253906239;3.4524387939453125;-1.0175357055664063;-2.9598653228091605;1.1849586865801527;0.0261133238778626;-51.15;11.7;-46.5;0.0;0.0;0.0
16.5136;2025-05-11 08:32:17;1006.1719701339061;36.28300704355314;78.85580767821399;0.4180294921874985;3.9887399658203124;-0.6464344482421874;-3.499185399633588;1.2838162698320612;0.46471058003053445;-51.9;12.45;-42.15;0.0;0.0;0.0
16.5571;2025-05-11 08:32:17;1006.1719701339061;36.28300704355314;78.85580767821399;0.33183823242187316;4.1946413085937495;-0.2609679809570312;-3.8373262976030538;1.2838162698320612;0.948073534259542;-52.8;11.549999999999999;-36.15;0.0;0.0;0.0
16.5997;2025-05-11 08:32:17;1006.3848988533308;36.28300704355314;77.07393525572591;0.1762151245117174;3.756502404785156;0.7110778930664062;-3.9220613689618324;0.9915069198931299;1.526830059389313;-53.699999999999996;10.2;-31.95;0.0;0.0;0.0
16.6364;2025-05-11 08:32:17;1006.3848988533308;36.28300704355314;77.07393525572591;0.001438403320310755;3.0693665283203124;1.6232687255859375;-3.7107566155419853;0.5451822515725192;1.8204717217709927;-53.4;5.1;-27.599999999999998;0.0;0.0;0.0
16.6816;2025-05-11 08:32:17;1006.3848988533308;36.32524241049458;77.07393525572591;-0.1948861328125009;2.094926452636719;1.9704279663085937;-3.353963343374046;0.0639509972519084;1.9121348178320614;-55.5;0.0;-27.75;0.0;0.0;0.0
16.7146;2025-05-11 08:32:17;1006.3915632681632;36.32524241049458;77.01816970207418;-0.32177882080078213;1.7908628417968748;2.070984436035156;-2.941745873587786;-0.34906586000000006;1.8617734074961834;-55.05;-4.5;-26.25;0.0;0.0;0.0
16.7657;2025-05-11 08:32:17;1006.3915632681632;36.32524241049458;77.01816970207418;-0.32177882080078213;0.5746083984375;1.9871873779296874;-2.615595787603054;-0.5672986381221374;1.749592699816794;-56.699999999999996;-10.2;-26.4;0.0;0.0;0.0
16.8079;2025-05-11 08:32:17;1006.4863619505933;36.32524241049458;76.2249589884045;-0.25474117431640764;0.17477672119140625;1.8698714965820311;-2.2364196663969467;-0.7871301911755726;1.5318928466717558;-55.5;-12.299999999999999;-29.549999999999997;0.0;0.0;0.0
16.8543;2025-05-11 08:32:17;1006.4863619505933;36.32524241049458;76.2249589884045;-0.005744201660156989;0.70868369140625;1.6112977172851561;-1.9654273155419848;-0.8598744505496184;1.4455590003816794;-54.75;-16.5;-31.349999999999998;0.0;0.0;0.0
16.8846;2025-05-11 08:32:17;1006.4863619505933;36.32524241049458;76.2249589884045;0.3485976440429681;0.8020575561523438;1.917755529785156;-1.6091669683511451;-0.9584655713129772;1.392266502671756;-55.8;-20.4;-33.6;0.0;0.0;0.0
16.9163;2025-05-11 08:32:17;1006.4933356759414;36.36943570835383;76.1666100001594;0.40605848388671717;0.6847416748046875;2.2481553588867187;-1.2499755337862597;-1.0892986531908397;1.3387075424732826;-54.75;-20.4;-36.449999999999996;0.0;0.0;0.0
16.955;2025-05-11 08:32:17;1006.4933356759414;36.36943570835383;76.1666100001594;0.4371831054687494;-0.1388636962890625;2.437297290039062;-0.764480879648855;-1.2648974331450382;1.2499755337862597;-55.5;-24.75;-37.949999999999996;0.0;0.0;0.0
16.9955;2025-05-11 08:32:18;1006.6165631749635;36.36943570835383;75.13562254455255;0.4108468872070308;-0.5099649536132812;2.3678654418945313;-0.1494854560763359;-1.4495559377099236;1.0519939047938933;-52.65;-28.799999999999997;-41.85;0.0;0.0;0.0
17.0347;2025-05-11 08:32:18;1006.6165631749635;36.36943570835383;75.13562254455255;0.06847604980468702;-0.928950244140625;1.7525556152343749;0.34666769760305344;-1.5521439958015268;0.8516141134045803;-50.55;-28.95;-45.6;0.0;0.0;0.0
17.0761;2025-05-11 08:32:18;1006.6165631749635;36.36943570835383;75.13562254455255;-0.0320804199218756;-1.0510545288085937;1.4628572143554686;0.7117213069160306;-1.5649341952519085;0.6352465727022901;-49.5;-30.9;-46.05;0.0;0.0;0.0
17.1254;2025-05-11 08:32:18;1006.6240229191462;36.41670575479823;75.07321359781854;-0.11827167968750096;-1.3096283081054687;1.350329736328125;0.9347504098320613;-1.5369556339541985;0.48176417929771;-48.6;-33.449999999999996;-48.0;0.0;0.0;0.0
17.1641;2025-05-11 08:32:18;1006.6240229191462;36.41670575479823;75.07321359781854;-0.28107739257812625;-1.3814543579101561;1.5155296508789062;1.283283344854962;-1.516438022335878;0.3533292598167939;-45.75;-32.85;-49.949999999999996;0.0;0.0;0.0
17.2136;2025-05-11 08:32:18;1006.7346013172352;36.41670575479823;74.14814785970886;-0.3169904174804703;-1.5969325073242187;1.7525556152343749;1.6717856531603055;-1.497519185648855;0.23901685222900768;-48.6;-35.25;-50.25;0.0;0.0;0.0
17.2615;2025-05-11 08:32:18;1006.7346013172352;36.41670575479823;74.14814785970886;-0.42472949218750067;-1.6017209106445311;1.9680337646484374;2.1402267080305344;-1.523366047038168;0.15348239340458017;-45.15;-35.25;-50.55;0.0;0.0;0.0
17.2931;2025-05-11 08:32:18;1006.7346013172352;36.41670575479823;74.14814785970886;-0.32417302246093804;-1.4987702392578124;2.133233679199219;2.6382450991297715;-1.5540092332213742;0.08207044647328245;-44.25;-37.8;-49.65;0.0;0.0;0.0
17.3327;2025-05-11 08:32:18;1006.7389714927147;36.44439649206447;74.11158997141618;-0.21643394775390767;-1.0199299072265624;2.109291662597656;3.1381287276488554;-1.59877493129771;0.08926493366412214;-42.6;-39.6;-48.0;0.0;0.0;0.0
17.3703;2025-05-11 08:32:18;1006.7389714927147;36.44439649206447;74.11158997141618;-0.12306008300781279;-0.34237083740234375;1.9536685546875;3.709157840610687;-1.617693767984733;0.24594487693129774;-42.9;-41.55;-45.449999999999996;0.0;0.0;0.0
17.4112;2025-05-11 08:32:18;1006.8819187161796;36.44439649206447;72.9158624577914;-0.04165722656250104;0.3136404174804687;1.8626888916015625;4.015589702442749;-1.5564073956183209;0.5073445781984733;-42.0;-44.4;-43.5;0.0;0.0;0.0
17.4519;2025-05-11 08:32:18;1006.8819187161796;36.44439649206447;72.9158624577914;0.4395773071289053;1.1348515869140625;1.85790048828125;4.132566734916031;-1.3645544038625956;0.9280888476183208;-42.0;-45.15;-36.9;0.0;0.0;0.0
17.4964;2025-05-11 08:32:18;1006.8819187161796;36.473765455831696;72.9158624577914;0.7244873046874982;0.86191259765625;2.0278888061523435;4.114713748183206;-1.138594213572519;1.2715589953587787;-38.55;-45.0;-32.699999999999996;0.0;0.0;0.0
17.5546;2025-05-11 08:32:18;1006.8865541157329;36.473765455831696;72.87709048493929;0.9734842773437489;0.28012159423828126;2.080561242675781;4.069415125129772;-0.8851883869618321;1.4322358759541984;-36.75;-45.6;-28.05;0.0;0.0;0.0
17.5994;2025-05-11 08:32:18;1006.8865541157329;36.473765455831696;72.87709048493929;1.1530494018554673;0.28490999755859375;2.437297290039062;4.274324778824428;-0.6906707703206107;1.475935724076336;-36.3;-45.75;-24.3;0.0;0.0;0.0
17.6504;2025-05-11 08:32:18;1007.0069800854109;36.473765455831696;71.86985958691817;1.7013215820312482;-0.055066638183593745;2.882618798828125;4.812845468183207;-0.5185360027175573;1.5023155104427481;-34.8;-44.25;-19.05;0.0;0.0;0.0
17.6888;2025-05-11 08:32:18;1007.0069800854109;36.473765455831696;71.86985958691817;2.081999645996092;0.46686932373046874;2.4684219116210935;5.251176261847329;-0.33147933575572525;1.495387485740458;-32.4;-40.199999999999996;-10.95;0.0;0.0;0.0
17.7346;2025-05-11 08:32:18;1007.0069800854109;36.473765455831696;71.86985958691817;2.433947290039061;0.8164227661132812;2.2936451904296873;5.545617311694657;-0.15215008096183208;1.5140398599389315;-30.15;-33.9;-5.3999999999999995;0.0;0.0;0.0
17.772;2025-05-11 08:32:18;1007.0132051777057;36.51320377860482;71.81779618190336;2.5177443481445305;1.4532804077148436;2.0973206542968748;5.963430493740458;0.22915774015267176;1.5236325095267176;-28.95;-28.95;-0.6;0.0;0.0;0.0
17.8297;2025-05-11 08:32:18;1007.0132051777057;36.51320377860482;71.81779618190336;2.5368979614257796;1.8818425048828125;1.5514426757812498;6.1387628112061075;0.4822971042748092;1.4700735493282444;-27.45;-20.4;2.1;0.0;0.0;0.0
17.8691;2025-05-11 08:32:18;1007.0132051777057;36.51320377860482;71.81779618190336;2.4842255249023424;2.3319524169921872;1.8219874633789062;6.313029278717558;0.7732741417709924;1.3650873288396947;-25.8;-11.7;5.55;0.0;0.0;0.0
17.9066;2025-05-11 08:32:18;1007.1770444993512;36.51320377860482;70.44762375694572;2.2926893920898426;3.3399113159179685;0.7398083129882812;6.3338133528244285;1.0599877794503818;1.2563706335114506;-23.849999999999998;-0.3;5.3999999999999995;0.0;0.0;0.0
17.953;2025-05-11 08:32:18;1007.1770444993512;36.51320377860482;70.44762375694572;1.9191939331054684;3.744531396484375;0.44053310546874996;6.121442749450383;1.3877366403664124;1.0935620530076338;-22.8;9.45;3.0;0.0;0.0;0.0
17.9962;2025-05-11 08:32:18;1007.1770444993512;36.541453924704726;70.44762375694572;1.536121667480467;4.259284753417968;-0.023942016601562498;5.8059511630076335;1.588382894244275;0.917430348076336;-21.75;18.3;-0.15;0.0;0.0;0.0
18.0371;2025-05-11 08:32:18;1007.1815040104267;36.541453924704726;70.4103318195444;1.1650204101562487;4.429273071289062;-0.0909796630859375;5.330315620946566;1.7626493617557253;0.7711424418625955;-20.55;26.4;-8.85;0.0;0.0;0.0
18.079;2025-05-11 08:32:19;1007.1815040104267;36.541453924704726;70.4103318195444;0.7388525146484373;4.666299035644531;-0.16041151123046873;4.793127244030535;1.9238591673282444;0.6459050722442748;-20.25;33.449999999999996;-14.7;0.0;0.0;0.0
18.12;2025-05-11 08:32:19;1007.3405846608975;36.541453924704726;69.08013314708093;0.3940874755859358;4.7117888671875;-0.354341845703125;4.242082817709925;2.0682818361221376;0.578756525129771;-19.349999999999998;37.5;-20.7;0.0;0.0;0.0
18.1582;2025-05-11 08:32:19;1007.3405846608975;36.541453924704726;69.08013314708093;-0.04883983154297056;4.675875842285156;-1.1013327636718748;3.634814806305344;2.2236294669465653;0.5832863874351145;-19.05;38.4;-25.65;0.0;0.0;0.0
18.1888;2025-05-11 08:32:19;1007.3405846608975;36.541453924704726;69.08013314708093;-0.154184704589845;4.910507604980468;-0.7972691528320313;3.1048209165801532;2.355528398778626;0.6408422849618322;-18.599999999999998;40.949999999999996;-31.799999999999997;0.0;0.0;0.0
18.2277;2025-05-11 08:32:19;1007.3461926562662;36.576976385642226;69.0332433826274;-0.2954426025390635;4.927267016601562;0.07900865478515624;2.6973997715877864;2.427739733175573;0.7492925178015267;-19.5;39.9;-35.55;0.0;0.0;0.0
18.2752;2025-05-11 08:32:19;1007.3461926562662;36.576976385642226;69.0332433826274;-0.18291512451171954;4.491522314453125;-0.3136404174804687;2.580689201603054;2.4064227340916036;0.8577427506412214;-20.25;39.9;-39.3;0.0;0.0;0.0
18.3209;2025-05-11 08:32:19;1007.4930179532529;36.576976385642226;67.80567784376298;-0.04644562988281287;4.513070129394531;0.3495534423828125;2.5473813905343516;2.3456692867022904;0.9720551582290078;-23.55;38.85;-43.65;0.0;0.0;0.0
18.359;2025-05-11 08:32:19;1007.4930179532529;36.576976385642226;67.80567784376298;0.1522731079101547;4.029441394042968;-0.11731588134765625;2.562836214870229;2.314493175541985;1.0623859418473285;-26.55;36.449999999999996;-45.449999999999996;0.0;0.0;0.0
18.4095;2025-05-11 08:32:19;1007.4930179532529;36.576976385642226;67.80567784376298;0.3629628540039054;3.411737365722656;-0.12689268798828124;2.6107994628091604;2.286781076732825;1.0517274423053438;-27.9;36.3;-49.65;0.0;0.0;0.0
18.4482;2025-05-11 08:32:19;1007.4993771393988;36.61725382166584;67.75251372701119;0.7891307495117168;2.5378537597656248;0.040701428222656245;2.7096570460610687;2.2388178287938936;0.9246248352671756;-31.2;33.9;-50.699999999999996;0.0;0.0;0.0
18.4858;2025-05-11 08:32:19;1007.4993771393988;36.61725382166584;67.75251372701119;1.1243189819335928;2.123656872558594;0.22026655273437498;3.004098095908397;2.1053201220305344;0.6690873087480916;-31.799999999999997;33.449999999999996;-53.85;0.0;0.0;0.0
18.5219;2025-05-11 08:32:19;1007.4993771393988;36.61725382166584;67.75251372701119;1.5169680541992179;1.7956512451171873;0.23223756103515625;3.2220644115419854;1.9878101645801527;0.42900460656488554;-35.699999999999996;27.0;-57.75;0.0;0.0;0.0
18.5664;2025-05-11 08:32:19;1007.661180344665;36.61725382166584;66.39989672979075;2.1227010742187495;2.3151930053710936;0.05027823486328125;3.316925057465649;1.8625727949618323;0.16067688059541985;-37.5;25.8;-59.55;0.0;0.0;0.0
18.609;2025-05-11 08:32:19;1007.661180344665;36.61725382166584;66.39989672979075;2.869691992187498;2.683900061035156;-0.603338818359375;3.15571525189313;1.793026085450382;0.05249311024427481;-41.699999999999996;20.4;-62.099999999999994;0.0;0.0;0.0
18.6522;2025-05-11 08:32:19;1007.6661268191253;36.64858071635089;66.35854874066666;3.4562713989257805;2.5713725830078125;-1.388636962890625;2.6177274875114507;1.875895919389313;-0.06821439706870229;-41.699999999999996;18.15;-62.849999999999994;0.0;0.0;0.0
18.6903;2025-05-11 08:32:19;1007.6661268191253;36.64858071635089;66.35854874066666;4.004543579101561;2.4660277099609376;-1.908178723144531;1.954235891022901;2.0472312995267177;-0.19451761664122139;-43.5;15.45;-62.4;0.0;0.0;0.0
18.7249;2025-05-11 08:32:19;1007.8306704459029;36.64858071635089;64.98320860864628;4.083552233886717;2.272097375488281;-1.4772224243164063;1.0831700159541986;2.2542726531297714;-0.3048330869007634;-46.35;15.6;-60.449999999999996;0.0;0.0;0.0
18.7607;2025-05-11 08:32:19;1007.8306704459029;36.64858071635089;64.98320860864628;4.121859460449217;2.403778466796875;-1.3168109130859373;0.5958101243969466;2.3824411101221377;-0.33787443548091606;-47.25;15.0;-59.099999999999994;0.0;0.0;0.0
18.8053;2025-05-11 08:32:19;1007.8306704459029;36.64858071635089;64.98320860864628;3.731604589843748;3.2034418212890623;-0.3591302490234375;0.04822971042748092;2.452520744610687;-0.2251608028244275;-48.0;15.0;-53.699999999999996;0.0;0.0;0.0
18.8429;2025-05-11 08:32:19;1007.8359707202806;36.68214524637057;64.9389092162358;3.0636223266601554;3.854664672851562;0.612915625;-0.08899847117557252;2.3496662240305346;0.03730474839694657;-50.25;14.25;-50.699999999999996;0.0;0.0;0.0
18.8874;2025-05-11 08:32:19;1007.8359707202806;36.68214524637057;64.9389092162358;2.30705460205078;3.859453076171875;0.316034619140625;-0.0929954085038168;2.217234367221374;0.33174579824427486;-50.25;15.75;-47.85;0.0;0.0;0.0
18.9283;2025-05-11 08:32:19;1007.8359707202806;36.68214524637057;64.9389092162358;1.7180809936523431;3.8379052612304685;1.0175357055664063;0.04183461070229008;2.0293783127938934;0.6520337094809161;-52.35;14.85;-44.699999999999996;0.0;0.0;0.0
18.9636;2025-05-11 08:32:19;1007.9586734850818;36.68214524637057;63.91341920149079;1.157837805175781;3.423708374023437;1.924938134765625;0.3525298723511451;1.7312067881068705;0.9049066111145039;-51.9;13.2;-39.3;0.0;0.0;0.0
19.0055;2025-05-11 08:32:19;1007.9586734850818;36.68214524637057;63.91341920149079;1.0333393188476556;2.959233251953125;2.032677209472656;0.7269096687633588;1.4754027990992369;1.0871669532824428;-53.699999999999996;10.5;-38.85;0.0;0.0;0.0
19.0469;2025-05-11 08:32:19;1007.9586734850818;36.72102416031004;63.91341920149079;0.971090075683593;2.442085693359375;1.908178723144531;1.1631087625190841;1.2052098357099237;1.178563586854962;-53.4;7.8;-36.3;0.0;0.0;0.0
19.0841;2025-05-11 08:32:20;1007.9648133844863;36.72102416031004;63.86210756484894;0.954330664062498;2.0254946044921875;1.68551796875;1.4684747743969468;1.0224165685648856;1.1407259134809162;-54.75;6.1499999999999995;-35.4;0.0;0.0;0.0
19.1271;2025-05-11 08:32:20;1007.9648133844863;36.72102416031004;63.86210756484894;1.2272696533203113;2.4779987182617185;0.2825157958984375;1.54308427119084;1.0016324944580153;1.0903645031450384;-56.699999999999996;4.05;-36.0;0.0;0.0;0.0
19.1737;2025-05-11 08:32:20;1008.0977604519034;36.72102416031004;62.75112021763906;1.4259883911132807;3.3207577026367185;-0.26336218261718747;1.0874334157709924;1.157513050259542;1.176431886946565;-54.9;2.85;-35.55;0.0;0.0;0.0
19.2071;2025-05-11 08:32:20;1008.0977604519034;36.72102416031004;62.75112021763906;1.4906318359374993;4.027047192382812;-0.25139117431640623;0.6144624985954199;1.2771547076183207;1.369084266167939;-56.4;1.65;-31.95;0.0;0.0;0.0
19.2444;2025-05-11 08:32:20;1008.0977604519034;36.74703667107529;62.75112021763906;1.646254943847655;4.898536596679687;0.3687070556640625;-0.09645942085496184;1.3946646650687025;1.9001440058473282;-54.75;-3.75;-25.95;0.0;0.0;0.0
19.2896;2025-05-11 08:32:20;1008.1018687429539;36.74703667107529;62.7167907041357;1.7827244384765617;4.726154077148437;1.886630908203125;-0.33361103566412215;1.2321225470534352;2.551644790351145;-55.05;-7.199999999999999;-26.25;0.0;0.0;0.0
19.326;2025-05-11 08:32:20;1008.1018687429539;36.74703667107529;62.7167907041357;1.6199187255859364;3.366247534179687;2.4349030883789062;-0.11830934491603054;0.919562047984733;2.9020429627938937;-55.05;-12.75;-23.7;0.0;0.0;0.0
19.3637;2025-05-11 08:32:20;1008.2288847219545;36.74703667107529;61.65548148473748;1.2799420898437486;2.176329309082031;2.4061726684570313;0.27099235085496187;0.6336477977709924;3.0046310208854963;-54.15;-15.899999999999999;-22.8;0.0;0.0;0.0
19.4017;2025-05-11 08:32:20;1008.2288847219545;36.74703667107529;61.65548148473748;1.3158551147460926;0.5003881469726562;2.1883003173828124;0.8191056898015268;0.5174701527633588;2.7616172313282448;-53.1;-22.2;-22.349999999999998;0.0;0.0;0.0
19.4358;2025-05-11 08:32:20;1008.2288847219545;36.78116060992865;61.65548148473748;1.7156867919921872;-0.48123453369140623;1.8818425048828125;1.2739571577557254;0.5489127264122138;2.410686133908397;-50.55;-25.05;-19.65;0.0;0.0;0.0
19.4802;2025-05-11 08:32:20;1008.2342744700297;36.78116060992865;61.61044868466276;2.022144604492187;-0.32561142578124996;1.9823989746093749;1.784499285816794;0.6163277360152672;2.0565574866259544;-46.5;-28.95;-17.849999999999998;0.0;0.0;0.0
19.5321;2025-05-11 08:32:20;1008.2342744700297;36.78116060992865;61.61044868466276;2.3669096435546866;-0.086191259765625;2.616862414550781;2.451454894656489;0.6293843979541985;1.7360031129007634;-44.85;-29.849999999999998;-16.2;0.0;0.0;0.0
19.5757;2025-05-11 08:32:20;1008.3644324701315;36.78116060992865;60.52300264588066;2.3860632568359357;0.622492431640625;3.4452561889648434;3.4448270519694657;0.5212006276030535;1.402658539725191;-43.5;-30.15;-11.7;0.0;0.0;0.0
19.6251;2025-05-11 08:32:20;1008.3644324701315;36.78116060992865;60.52300264588066;2.07721124267578;1.7166425903320313;3.6056677001953124;4.486695382198473;0.3194885237709924;1.2902113695572521;-42.75;-25.5;-8.4;0.0;0.0;0.0
19.6812;2025-05-11 08:32:20;1008.3644324701315;36.80661371186024;60.52300264588066;1.4642956176757806;3.4811692138671875;2.6886884643554687;5.075577481893131;0.20091271636641223;1.4727381742137406;-41.1;-21.75;-5.55;0.0;0.0;0.0
19.7187;2025-05-11 08:32:20;1008.3684529802505;36.80661371186024;60.48941383642487;1.121924780273437;3.821145849609375;1.465251416015625;5.035874571099237;0.31975498625954196;1.746128687465649;-38.699999999999996;-13.5;-0.6;0.0;0.0;0.0
19.759;2025-05-11 08:32:20;1008.3684529802505;36.80661371186024;60.48941383642487;0.5712583984374984;3.801992236328125;0.076614453125;4.686009323633589;0.6898713828549619;1.9534365035572523;-38.25;-10.799999999999999;-1.05;0.0;0.0;0.0
19.8167;2025-05-11 08:32:20;1008.4875550806405;36.80661371186024;59.49444058788238;0.03974562988281072;3.0047230834960934;-0.6177040283203125;4.238352342870229;1.0341409180610688;1.9678254779389315;-37.05;-5.1;-0.15;0.0;0.0;0.0
19.8512;2025-05-11 08:32:20;1008.4875550806405;36.80661371186024;59.49444058788238;-0.5181033569335955;2.422932080078125;-1.0702081420898437;3.5490138849923665;1.5028484354198477;1.8239357341221376;-36.0;-1.5;1.3499999999999999;0.0;0.0;0.0
19.8947;2025-05-11 08:32:20;1008.4875550806405;36.80661371186024;59.49444058788238;-0.9179350341796884;1.924938134765625;-0.4381389038085937;3.0080950332366414;1.8644380323816796;1.5609372579236642;-32.4;1.7999999999999998;2.55;0.0;0.0;0.0
19.9321;2025-05-11 08:32:20;1008.4941385455137;36.84828966996801;59.43944541232162;-0.9466654541015629;2.0302830078125;0.5530605834960938;2.8495498525496186;2.0133905634809164;1.2670291330534353;-30.45;6.1499999999999995;2.85;0.0;0.0;0.0
19.9806;2025-05-11 08:32:20;1008.4941385455137;36.84828966996801;59.43944541232162;-0.6138714233398446;3.0047230834960934;1.4796166259765624;3.005963333328245;1.935317054335878;1.1172772144885497;-29.25;10.5;2.6999999999999997;0.0;0.0;0.0
20.007;2025-05-11 08:32:20;1008.4941385455137;36.84828966996801;59.43944541232162;-0.07757025146484509;4.537012145996093;2.0566192260742184;3.141059815022901;1.7341378754809162;1.3267167304885497;-24.3;13.65;0.15;0.0;0.0;0.0
20.0514;2025-05-11 08:32:20;1008.5974562669805;36.84828966996801;58.57641573542297;0.7580061279296864;6.069301208496094;2.3487118286132813;3.1136141787022904;1.5699969825343514;1.6928361897557254;-25.8;15.899999999999999;-1.5;0.0;0.0;0.0
20.0848;2025-05-11 08:32:20;1008.5974562669805;36.84828966996801;58.57641573542297;1.9383475463867175;6.854599353027344;2.5905261962890624;3.0832374550076342;1.3853384779694657;2.340872961908397;-25.2;21.599999999999998;-2.1;0.0;0.0;0.0
20.1239;2025-05-11 08:32:21;1008.599444674879;36.860876368725386;58.55980694399156;3.3964163574218738;6.150704064941406;1.5059528442382812;2.8495498525496186;1.3709495035877866;3.1357305652519085;-26.7;22.8;-4.35;0.0;0.0;0.0
20.1637;2025-05-11 08:32:21;1008.599444674879;36.860876368725386;58.55980694399156;4.212839123535154;3.337517114257812;1.0630255371093749;2.7586861439541988;1.51510570989313;3.346235931206107;-28.05;24.15;-7.05;0.0;0.0;0.0
20.2002;2025-05-11 08:32:21;1008.599444674879;36.860876368725386;58.55980694399156;4.085946435546873;0.277727392578125;0.833182177734375;3.0131578205190843;1.7120214889312977;2.997969458671756;-30.599999999999998;24.45;-11.1;0.0;0.0;0.0
20.2453;2025-05-11 08:32:21;1008.7421820618563;36.860876368725386;57.36761806641795;3.6478075317382803;-1.8124106567382812;1.254561669921875;3.5151731489465656;1.840456408412214;2.4266738832213743;-31.349999999999998;28.349999999999998;-12.15;0.0;0.0;0.0
20.2787;2025-05-11 08:32:21;1008.7421820618563;36.860876368725386;57.36761806641795;3.010949890136718;-2.6527754394531247;1.4939818359375;4.83176430487023;1.89215013119084;1.1878897739541985;-32.4;29.25;-17.099999999999998;0.0;0.0;0.0
20.3139;2025-05-11 08:32:21;1008.7487664189149;36.90255232683316;57.31262667997695;1.868915698242187;-1.8291700683593748;1.6807295654296874;6.586419791969466;1.5766585447480919;-0.2944410498473283;-32.85;34.5;-23.849999999999998;0.0;0.0;0.0
20.3643;2025-05-11 08:32:21;1008.7487664189149;36.90255232683316;57.31262667997695;1.064463940429686;-0.2561795776367187;1.6160861206054686;7.2501778509465655;1.2358530218931298;-0.8020520905343512;-30.45;36.6;-33.6;0.0;0.0;0.0
20.4023;2025-05-11 08:32:21;1008.7487664189149;36.90255232683316;57.31262667997695;0.25522377929687323;1.5370774658203123;0.6488286499023437;7.642410634091604;0.6960000200916031;-1.0762419912519086;-29.4;37.5;-47.4;0.0;0.0;0.0
